date,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,,,,,,,,,,,,,
19990830,HU,34.3N,74.8W,85,966,,,,,,,,,,,,,
19990831,HU,34.9N,73.6W,80,971,,,,,,,,,,,,,
19990831,HU,35.1N,72.9W,80,977,,,,,,,,,,,,,
19990831,HU,35.2N,72.8W,75,983,,,,,,,,,,,,,
19990831,HU,35.1N,73.3W,70,984,,,,,,,,,,,,,
19990901,TS,35.2N,73.6W,60,986,,,,,,,,,,,,,
19990901,TS,35.0N,73.4W,55,987,,,,,,,,,,,,,
19990901,TS,35.4N,73.5W,50,989,,,,,,,,,,,,,
19990901,TS,35.5N,73.8W,50,988,,,,,,,,,,,,,
19990902,TS,35.4N,73.7W,50,988,,,,,,,,,,,,,
19990902,TS,35.2N,73.6W,45,989,,,,,,,,,,,,,
19990902,TS,35.1N,73.7W,45,989,,,,,,,,,,,,,
19990902,TS,34.8N,73.9W,45,990,,,,,,,,,,,,,
19990903,TS,34.2N,74.0W,45,989,,,,,,,,,,,,,
19990903,TS,33.6N,74.1W,45,989,,,,,,,,,,,,,
19990903,TS,33.2N,73.9W,45,988,,,,,,,,,,,,,
19990903,TS,33.0N,73.8W,50,987,,,,,,,,,,,,,
19990904,TS,33.1N,74.0W,50,987,,,,,,,,,,,,,
19990904,TS,33.3N,74.5W,55,986,,,,,,,,,,,,,
19990904,TS,33.9N,75.3W,55,986,,,,,,,,,,,,,
19990904,TS,34.5N,76.0W,60,986,,,,,,,,,,,,,
19990904,TS,34.8N,76.5W,60,984,,,,,,,,,,,,,
19990905,TS,35.0N,76.8W,50,985,,,,,,,,,,,,,
19990905,TS,35.5N,77.7W,35,989,,,,,,,,,,,,,
19990905,TD,36.1N,78.8W,30,994,,,,,,,,,,,,,
19990905,TD,36.2N,79.4W,25,998,,,,,,,,,,,,,
19990906,TD,36.2N,79.9W,25,1000,,,,,,,,,,,,,
19990906,TD,36.4N,80.1W,20,1004,,,,,,,,,,,,,
19990906,TD,37.0N,79.9W,20,1005,,,,,,,,,,,,,
19990906,TD,37.7N,79.5W,20,1008,,,,,,,,,,,,,
19990907,TD,38.5N,78.5W,20,1009,,,,,,,,,,,,,
19990907,TD,40.8N,77.0W,20,1008,,,,,,,,,,,,,
19990907,TD,42.7N,77.7W,20,1007,,,,,,,,,,,,,
19990907,EX,43.5N,77.7W,20,1006,,,,,,,,,,,,,
19990908,EX,43.5N,76.5W,20,1006,,,,,,,,,,,,,
19990908,EX,44.0N,75.8W,20,1006,,,,,,,,,,,,,
19990908,EX,44.9N,74.8W,20,1006,,,,,,,,,,,,,
19990908,EX,45.5N,75.6W,20,1005,,,,,,,,,,,,,
19990824,TD,11.5N,53.6W,30,1007,,,,,,,,,,,,,
19990824,TS,11.5N,53.8W,35,1006,,,,,,,,,,,,,
19990824,TS,11.6N,53.9W,45,1004,,,,,,,,,,,,,
19990825,TS,12.1N,53.9W,45,1005,,,,,,,,,,,,,
19990825,TS,12.6N,54.2W,40,1006,,,,,,,,,,,,,
19990825,TS,12.8N,54.8W,40,1007,,,,,,,,,,,,,
19990825,TS,13.2N,55.2W,40,1005,,,,,,,,,,,,,
19990826,TS,13.8N,55.7W,40,1005,,,,,,,,,,,,,
19990826,TS,14.3N,56.2W,40,1007,,,,,,,,,,,,,
19990826,TS,15.0N,56.6W,40,1010,,,,,,,,,,,,,
19990826,TS,15.8N,57.0W,35,1010,,,,,,,,,,,,,
19990827,TS,17.0N,57.1W,35,1010,,,,,,,,,,,,,
19990827,TS,18.0N,57.0W,35,1011,,,,,,,,,,,,,
19990827,TS,19.0N,57.0W,35,1009,,,,,,,,,,,,,
19990827,TS,20.0N,57.0W,40,1007,,,,,,,,,,,,,
19990828,TS,21.1N,56.6W,40,1007,,,,,,,,,,,,,
19990828,TS,22.4N,56.7W,35,1009,,,,,,,,,,,,,
19990828,TD,23.8N,56.7W,30,1009,,,,,,,,,,,,,
19990905,TD,21.6N,96.4W,25,1006,,,,,,,,,,,,,
19990906,TD,22.0N,96.7W,30,1006,,,,,,,,,,,,,
19990906,TD,22.6N,97.2W,30,1006,,,,,,,,,,,,,
19990906,TD,23.2N,97.7W,30,1006,,,,,,,,,,,,,
19990906,TD,23.8N,98.0W,30,1006,,,,,,,,,,,,,
19990907,TD,24.0N,98.1W,30,1006,,,,,,,,,,,,,
19990907,TD,24.3N,98.5W,30,1006,,,,,,,,,,,,,
19990907,TD,25.0N,99.0W,25,1007,,,,,,,,,,,,,
19990907,TD,14.6N,45.6W,25,1008,,,,,,,,,,,,,
19990908,TD,15.0N,46.9W,30,1007,,,,,,,,,,,,,
19990908,TS,15.3N,48.2W,35,1005,,,,,,,,,,,,,
19990908,TS,15.8N,49.6W,40,1003,,,,,,,,,,,,,
19990908,TS,16.3N,51.1W,45,1000,,,,,,,,,,,,,
19990909,TS,16.7N,52.6W,45,1000,,,,,,,,,,,,,
19990909,TS,17.1N,53.9W,45,1003,,,,,,,,,,,,,
19990909,TS,17.3N,55.1W,50,1003,,,,,,,,,,,,,
19990909,TS,17.9N,56.3W,60,996,,,,,,,,,,,,,
19990910,TS,18.3N,57.2W,60,995,,,,,,,,,,,,,
19990910,TS,18.6N,58.2W,60,990,,,,,,,,,,,,,
19990910,HU,19.3N,58.8W,70,989,,,,,,,,,,,,,
19990910,HU,20.2N,59.6W,70,975,,,,,,,,,,,,,
19990911,HU,20.8N,60.4W,80,971,,,,,,,,,,,,,
19990911,HU,21.4N,61.1W,95,963,,,,,,,,,,,,,
19990911,HU,21.9N,62.0W,95,962,,,,,,,,,,,,,
19990911,HU,22.5N,63.0W,90,966,,,,,,,,,,,,,
19990912,HU,22.7N,64.1W,85,967,,,,,,,,,,,,,
19990912,HU,22.8N,65.2W,95,960,,,,,,,,,,,,,
19990912,HU,23.0N,66.2W,105,955,,,,,,,,,,,,,
19990912,HU,23.2N,67.4W,115,940,,,,,,,,,,,,,
19990913,HU,23.4N,68.7W,125,931,,,,,,,,,,,,,
19990913,HU,23.6N,70.0W,135,922,,,,,,,,,,,,,
19990913,HU,23.9N,71.4W,135,921,,,,,,,,,,,,,
19990913,HU,24.1N,72.9W,125,923,,,,,,,,,,,,,
19990914,HU,24.5N,74.0W,115,924,,,,,,,,,,,,,
19990914,HU,24.9N,75.3W,105,927,,,,,,,,,,,,,
19990914,HU,25.4N,76.3W,105,930,,,,,,,,,,,,,
19990914,HU,26.1N,77.0W,110,930,,,,,,,,,,,,,
19990914,HU,26.3N,77.1W,110,932,,,,,,,,,,,,,
19990915,HU,27.1N,77.7W,115,933,,,,,,,,,,,,,
19990915,HU,28.2N,78.5W,110,935,,,,,,,,,,,,,
19990915,HU,29.3N,78.9W,100,943,,,,,,,,,,,,,
19990915,HU,30.6N,79.1W,95,947,,,,,,,,,,,,,
19990916,HU,32.1N,78.7W,90,950,,,,,,,,,,,,,
19990916,HU,33.7N,78.0W,90,956,,,,,,,,,,,,,
19990916,HU,33.8N,78.0W,90,956,,,,,,,,,,,,,
19990916,HU,35.7N,76.8W,70,967,,,,,,,,,,,,,
19990916,TS,38.0N,75.3W,60,974,,,,,,,,,,,,,
19990917,TS,40.6N,73.5W,50,980,,,,,,,,,,,,,
19990917,TS,42.1N,72.1W,50,983,,,,,,,,,,,,,
19990917,EX,43.3N,70.6W,45,984,,,,,,,,,,,,,
19990917,EX,44.2N,68.9W,45,985,,,,,,,,,,,,,
19990918,EX,44.8N,67.3W,40,987,,,,,,,,,,,,,
19990918,EX,45.4N,65.5W,35,990,,,,,,,,,,,,,
19990918,EX,46.6N,63.0W,35,992,,,,,,,,,,,,,
19990918,EX,47.7N,59.3W,35,992,,,,,,,,,,,,,
19990919,EX,48.0N,56.3W,35,992,,,,,,,,,,,,,
19990919,EX,48.5N,52.5W,35,994,,,,,,,,,,,,,
19990919,EX,49.5N,48.0W,40,992,,,,,,,,,,,,,
19990911,TD,12.6N,24.2W,30,1006,,,,,,,,,,,,,
19990911,TD,12.9N,26.1W,30,1005,,,,,,,,,,,,,
19990912,TD,13.3N,28.0W,30,1006,,,,,,,,,,,,,
19990912,TD,13.8N,29.8W,30,1005,,,,,,,,,,,,,
19990912,TS,14.2N,31.9W,35,1001,,,,,,,,,,,,,
19990912,TS,14.8N,33.8W,45,997,,,,,,,,,,,,,
19990913,TS,15.1N,35.6W,55,995,,,,,,,,,,,,,
19990913,TS,15.4N,37.3W,60,990,,,,,,,,,,,,,
19990913,HU,15.9N,39.2W,65,984,,,,,,,,,,,,,
19990913,HU,16.1N,40.8W,70,979,,,,,,,,,,,,,
19990914,HU,16.3N,42.2W,75,976,,,,,,,,,,,,,
19990914,HU,16.6N,43.5W,85,973,,,,,,,,,,,,,
19990914,HU,16.8N,44.6W,90,968,,,,,,,,,,,,,
19990914,HU,17.1N,45.8W,95,962,,,,,,,,,,,,,
19990915,HU,17.2N,46.9W,100,955,,,,,,,,,,,,,
19990915,HU,17.4N,47.9W,110,948,,,,,,,,,,,,,
19990915,HU,17.5N,48.9W,115,940,,,,,,,,,,,,,
19990915,HU,17.7N,50.0W,125,933,,,,,,,,,,,,,
19990916,HU,17.8N,50.8W,130,930,,,,,,,,,,,,,
19990916,HU,18.0N,51.7W,130,933,,,,,,,,,,,,,
19990916,HU,18.2N,52.6W,125,941,,,,,,,,,,,,,
19990916,HU,18.6N,53.4W,120,940,,,,,,,,,,,,,
19990917,HU,19.0N,54.2W,115,944,,,,,,,,,,,,,
19990917,HU,19.4N,55.0W,125,942,,,,,,,,,,,,,
19990917,HU,19.9N,55.7W,125,945,,,,,,,,,,,,,
19990917,HU,20.4N,56.3W,115,950,,,,,,,,,,,,,
19990918,HU,20.9N,56.8W,110,953,,,,,,,,,,,,,
19990918,HU,21.6N,57.1W,105,954,,,,,,,,,,,,,
19990918,HU,22.2N,57.4W,105,953,,,,,,,,,,,,,
19990918,HU,22.8N,57.8W,105,950,,,,,,,,,,,,,
19990919,HU,23.4N,58.1W,110,947,,,,,,,,,,,,,
19990919,HU,24.1N,58.7W,115,946,,,,,,,,,,,,,
19990919,HU,24.7N,59.2W,115,946,,,,,,,,,,,,,
19990919,HU,25.5N,60.0W,115,946,,,,,,,,,,,,,
19990920,HU,26.2N,60.7W,115,947,,,,,,,,,,,,,
19990920,HU,26.8N,61.4W,110,947,,,,,,,,,,,,,
19990920,HU,27.6N,62.4W,105,948,,,,,,,,,,,,,
19990920,HU,28.3N,62.7W,100,949,,,,,,,,,,,,,
19990921,HU,29.2N,62.9W,95,950,,,,,,,,,,,,,
19990921,HU,30.1N,62.8W,90,952,,,,,,,,,,,,,
19990921,HU,31.3N,62.6W,85,955,,,,,,,,,,,,,
19990921,HU,32.7N,62.1W,80,958,,,,,,,,,,,,,
19990922,HU,34.3N,61.2W,75,960,,,,,,,,,,,,,
19990922,HU,36.2N,60.4W,75,961,,,,,,,,,,,,,
19990922,HU,38.1N,59.4W,70,962,,,,,,,,,,,,,
19990922,HU,40.3N,57.9W,65,963,,,,,,,,,,,,,
19990923,TS,42.2N,55.6W,60,964,,,,,,,,,,,,,
19990923,TS,44.6N,54.5W,60,968,,,,,,,,,,,,,
19990923,EX,46.6N,51.9W,60,972,,,,,,,,,,,,,
19990919,TD,25.0N,87.8W,30,1005,,,,,,,,,,,,,
19990919,TD,25.5N,87.8W,30,1004,,,,,,,,,,,,,
19990919,TD,26.0N,87.8W,30,1003,,,,,,,,,,,,,
19990920,TS,26.3N,87.4W,40,1002,,,,,,,,,,,,,
19990920,TS,26.6N,86.9W,40,1001,,,,,,,,,,,,,
19990920,TS,27.0N,86.3W,40,998,,,,,,,,,,,,,
19990920,TS,27.0N,85.5W,50,998,,,,,,,,,,,,,
19990921,TS,27.1N,84.6W,50,995,,,,,,,,,,,,,
19990921,TS,26.5N,83.9W,50,995,,,,,,,,,,,,,
19990921,TS,26.3N,83.7W,50,994,,,,,,,,,,,,,
19990921,TS,26.0N,82.8W,50,996,,,,,,,,,,,,,
19990921,TS,25.9N,81.7W,50,999,,,,,,,,,,,,,
19990921,TS,25.9N,81.5W,50,999,,,,,,,,,,,,,
19990922,TS,26.9N,78.6W,40,1000,,,,,,,,,,,,,
19991004,TD,20.1N,94.1W,30,1005,,,,,,,,,,,,,
19991004,TD,19.5N,94.0W,30,1004,,,,,,,,,,,,,
19991004,TD,19.0N,94.0W,30,1003,,,,,,,,,,,,,
19991005,TD,18.9N,93.8W,30,1002,,,,,,,,,,,,,
19991005,TD,19.1N,94.2W,30,1003,,,,,,,,,,,,,
19991005,TD,19.4N,94.5W,30,1004,,,,,,,,,,,,,
19991005,TD,19.6N,94.8W,30,1005,,,,,,,,,,,,,
19991006,TD,19.6N,95.0W,30,1006,,,,,,,,,,,,,
19991006,TD,19.5N,95.4W,30,1007,,,,,,,,,,,,,
19991006,TD,20.4N,96.4W,30,1007,,,,,,,,,,,,,
19991006,TD,14.4N,44.8W,30,1008,,,,,,,,,,,,,
19991006,TD,14.8N,45.4W,30,1008,,,,,,,,,,,,,
19991006,TD,15.0N,45.8W,30,1007,,,,,,,,,,,,,
19991006,TD,15.2N,46.0W,30,1007,,,,,,,,,,,,,
19991007,TD,15.4N,46.2W,30,1008,,,,,,,,,,,,,
19991007,TD,15.6N,46.5W,30,1008,,,,,,,,,,,,,
19991007,TD,15.8N,46.7W,30,1008,,,,,,,,,,,,,
19991007,TD,16.0N,47.1W,30,1008,,,,,,,,,,,,,
19991008,TD,16.4N,47.5W,30,1008,,,,,,,,,,,,,
19991008,TD,16.6N,47.7W,30,1008,,,,,,,,,,,,,
19991008,TD,16.8N,47.9W,30,1008,,,,,,,,,,,,,
19991008,TD,17.3N,48.5W,25,1010,,,,,,,,,,,,,
19991012,LO,15.9N,82.0W,20,1006,,,,,,,,,,,,,
19991012,LO,16.4N,83.0W,20,1006,,,,,,,,,,,,,
19991013,LO,16.7N,83.2W,20,1005,,,,,,,,,,,,,
19991013,TD,17.3N,83.3W,30,1004,,,,,,,,,,,,,
19991013,TS,18.5N,83.4W,35,1003,,,,,,,,,,,,,
19991013,TS,19.8N,83.6W,45,1001,,,,,,,,,,,,,
19991014,TS,20.7N,83.6W,55,999,,,,,,,,,,,,,
19991014,TS,21.0N,83.6W,60,999,,,,,,,,,,,,,
19991014,TS,21.3N,82.9W,60,997,,,,,,,,,,,,,
19991014,TS,22.4N,82.4W,60,995,,,,,,,,,,,,,
19991014,TS,22.7N,82.5W,60,986,,,,,,,,,,,,,
19991015,TS,23.1N,82.6W,60,988,,,,,,,,,,,,,
19991015,HU,23.8N,82.2W,65,988,,,,,,,,,,,,,
19991015,HU,24.4N,81.8W,65,987,,,,,,,,,,,,,
19991015,HU,24.6N,81.6W,65,987,,,,,,,,,,,,,
19991015,HU,25.1N,81.3W,65,986,,,,,,,,,,,,,
19991015,HU,25.3N,81.1W,70,987,,,,,,,,,,,,,
19991016,HU,26.1N,80.6W,65,986,,,,,,,,,,,,,
19991016,HU,27.0N,80.2W,65,985,,,,,,,,,,,,,
19991016,HU,27.8N,80.1W,65,982,,,,,,,,,,,,,
19991016,HU,28.6N,79.9W,65,984,,,,,,,,,,,,,
19991017,HU,29.4N,79.8W,65,984,,,,,,,,,,,,,
19991017,HU,30.2N,79.8W,65,985,,,,,,,,,,,,,
19991017,HU,31.2N,79.7W,65,984,,,,,,,,,,,,,
19991017,HU,32.2N,79.0W,70,978,,,,,,,,,,,,,
19991018,HU,33.4N,77.4W,80,976,,,,,,,,,,,,,
19991018,HU,34.8N,75.2W,95,964,,,,,,,,,,,,,
19991018,HU,35.4N,74.4W,95,958,,,,,,,,,,,,,
19991018,HU,36.8N,71.6W,90,960,,,,,,,,,,,,,
19991018,HU,39.0N,67.4W,80,968,,,,,,,,,,,,,
19991019,HU,41.5N,61.0W,80,968,,,,,,,,,,,,,
19991019,EX,44.9N,51.5W,80,968,,,,,,,,,,,,,
19991019,EX,48.0N,48.0W,80,968,,,,,,,,,,,,,
19991019,EX,51.0N,45.0W,80,968,,,,,,,,,,,,,
19991017,TD,9.8N,50.8W,25,1006,,,,,,,,,,,,,
19991018,TD,10.3N,51.8W,30,1005,,,,,,,,,,,,,
19991018,TS,10.9N,52.8W,35,1004,,,,,,,,,,,,,
19991018,TS,11.5N,53.9W,40,1003,,,,,,,,,,,,,
19991018,TS,12.2N,55.1W,40,1002,,,,,,,,,,,,,
19991019,TS,12.9N,56.1W,45,1000,,,,,,,,,,,,,
19991019,TS,13.5N,57.1W,55,994,,,,,,,,,,,,,
19991019,TS,14.1N,58.1W,60,994,,,,,,,,,,,,,
19991019,HU,14.9N,58.9W,65,992,,,,,,,,,,,,,
19991020,HU,15.7N,59.5W,70,987,,,,,,,,,,,,,
19991020,HU,16.3N,60.2W,80,979,,,,,,,,,,,,,
19991020,HU,16.8N,61.1W,85,980,,,,,,,,,,,,,
19991020,HU,17.1N,61.7W,80,982,,,,,,,,,,,,,
19991020,HU,17.2N,62.0W,80,983,,,,,,,,,,,,,
19991021,HU,17.6N,62.7W,75,990,,,,,,,,,,,,,
19991021,HU,18.1N,63.8W,65,992,,,,,,,,,,,,,
19991021,TS,18.4N,64.6W,60,996,,,,,,,,,,,,,
19991021,TS,18.5N,64.8W,60,996,,,,,,,,,,,,,
19991021,TS,19.0N,65.3W,55,994,,,,,,,,,,,,,
19991022,TS,19.4N,65.8W,50,993,,,,,,,,,,,,,
19991022,TS,19.9N,66.1W,50,992,,,,,,,,,,,,,
19991022,TS,20.5N,65.9W,50,992,,,,,,,,,,,,,
19991022,TS,21.1N,65.6W,50,993,,,,,,,,,,,,,
19991023,TS,22.0N,65.2W,50,994,,,,,,,,,,,,,
19991023,TS,23.0N,64.8W,50,995,,,,,,,,,,,,,
19991023,TS,24.0N,64.3W,55,995,,,,,,,,,,,,,
19991023,TS,25.2N,63.8W,55,995,,,,,,,,,,,,,
19991024,TS,26.6N,63.1W,55,995,,,,,,,,,,,,,
19991024,TS,28.0N,62.2W,60,990,,,,,,,,,,,,,
19991024,HU,29.7N,61.1W,65,987,,,,,,,,,,,,,
19991024,HU,32.2N,59.8W,65,987,,,,,,,,,,,,,
19991025,TS,34.9N,58.1W,60,990,,,,,,,,,,,,,
19991025,TS,37.9N,55.8W,55,994,,,,,,,,,,,,,
19991025,EX,40.0N,51.8W,50,996,,,,,,,,,,,,,
19991028,TD,11.4N,80.9W,30,1001,,,,,,,,,,,,,
19991029,TD,11.6N,81.6W,30,1001,,,,,,,,,,,,,
19991029,TD,12.0N,82.0W,30,1001,,,,,,,,,,,,,
19991029,TD,12.6N,82.6W,30,1000,,,,,,,,,,,,,
19991029,TS,13.2N,82.9W,35,1000,,,,,,,,,,,,,
19991030,TS,13.8N,83.4W,35,999,,,,,,,,,,,,,
19991030,TD,14.1N,84.0W,30,1000,,,,,,,,,,,,,
19991030,TD,14.3N,84.5W,25,1001,,,,,,,,,,,,,
19991030,TD,14.7N,85.2W,25,1003,,,,,,,,,,,,,
19991031,TD,16.0N,86.6W,25,1005,,,,,,,,,,,,,
19991031,TD,17.2N,87.4W,25,1007,,,,,,,,,,,,,
19991031,TD,18.4N,88.0W,25,1008,,,,,,,,,,,,,
19991031,TD,19.4N,88.7W,25,1009,,,,,,,,,,,,,
19991101,TD,19.9N,89.6W,20,1010,,,,,,,,,,,,,
19991101,TD,20.4N,89.8W,20,1011,,,,,,,,,,,,,
19991101,TD,21.2N,89.8W,20,1011,,,,,,,,,,,,,
19991113,TD,16.7N,81.6W,30,1003,,,,,,,,,,,,,
19991114,TD,16.5N,81.1W,30,1003,,,,,,,,,,,,,
19991114,TD,16.4N,80.5W,30,1002,,,,,,,,,,,,,
19991114,TS,16.4N,79.9W,40,1000,,,,,,,,,,,,,
19991114,TS,16.3N,79.3W,55,992,,,,,,,,,,,,,
19991115,HU,16.0N,78.6W,70,988,,,,,,,,,,,,,
19991115,HU,15.5N,77.7W,75,977,,,,,,,,,,,,,
19991115,HU,15.1N,76.4W,85,971,,,,,,,,,,,,,
19991115,HU,14.8N,74.8W,75,983,,,,,,,,,,,,,
19991116,HU,15.1N,73.4W,75,982,,,,,,,,,,,,,
19991116,HU,15.1N,72.0W,75,974,,,,,,,,,,,,,
19991116,HU,15.1N,70.5W,85,971,,,,,,,,,,,,,
19991116,HU,15.5N,69.0W,85,967,,,,,,,,,,,,,
19991117,HU,15.9N,67.6W,100,959,,,,,,,,,,,,,
19991117,HU,16.4N,66.5W,105,952,,,,,,,,,,,,,
19991117,HU,16.8N,65.5W,115,946,,,,,,,,,,,,,
19991117,HU,17.4N,64.8W,135,933,,,,,,,,,,,,,
19991118,HU,17.6N,64.2W,130,940,,,,,,,,,,,,,
19991118,HU,17.8N,63.9W,125,944,,,,,,,,,,,,,
19991118,HU,17.9N,63.6W,120,953,,,,,,,,,,,,,
19991118,HU,18.0N,63.3W,110,966,,,,,,,,,,,,,
19991119,HU,18.1N,63.1W,85,975,,,,,,,,,,,,,
19991119,HU,18.0N,62.9W,75,979,,,,,,,,,,,,,
19991119,HU,17.9N,62.8W,70,986,,,,,,,,,,,,,
19991119,TS,17.6N,62.5W,60,994,,,,,,,,,,,,,
19991120,TS,17.3N,61.8W,55,994,,,,,,,,,,,,,
19991120,TS,17.0N,61.1W,55,995,,,,,,,,,,,,,
19991120,TS,16.5N,60.4W,50,996,,,,,,,,,,,,,
19991120,TS,15.9N,59.8W,45,998,,,,,,,,,,,,,
19991121,TS,16.0N,59.0W,40,998,,,,,,,,,,,,,
19991121,TD,16.5N,58.1W,30,998,,,,,,,,,,,,,
19991121,TD,17.2N,57.1W,30,999,,,,,,,,,,,,,
19991121,TD,18.0N,56.7W,25,1000,,,,,,,,,,,,,
19991122,TD,18.4N,56.1W,25,1001,,,,,,,,,,,,,
19991122,TD,18.5N,55.7W,25,1002,,,,,,,,,,,,,
19991122,TD,18.5N,55.3W,25,1004,,,,,,,,,,,,,
19991122,TD,18.5N,54.7W,20,1005,,,,,,,,,,,,,
19991123,TD,18.5N,53.8W,20,1006,,,,,,,,,,,,,
19991123,TD,18.5N,52.8W,20,1006,,,,,,,,,,,,,
20000607,TD,21.0N,93.0W,25,1008,,,,,,,,,,,,,
20000608,TD,20.9N,92.8W,25,1009,,,,,,,,,,,,,
20000608,TD,20.7N,93.1W,25,1010,,,,,,,,,,,,,
20000608,TD,20.8N,93.5W,25,1010,,,,,,,,,,,,,
20000623,TD,9.5N,19.8W,25,1010,,,,,,,,,,,,,
20000623,TD,9.6N,21.0W,30,1009,,,,,,,,,,,,,
20000623,TD,9.9N,22.6W,30,1009,,,,,,,,,,,,,
20000623,TD,10.2N,24.5W,30,1009,,,,,,,,,,,,,
20000624,TD,10.1N,26.2W,30,1009,,,,,,,,,,,,,
20000624,TD,9.9N,27.8W,30,1009,,,,,,,,,,,,,
20000624,TD,9.9N,29.3W,30,1009,,,,,,,,,,,,,
20000624,TD,10.1N,30.1W,30,1009,,,,,,,,,,,,,
20000625,TD,10.1N,32.6W,30,1009,,,,,,,,,,,,,
20000625,TD,10.0N,34.2W,30,1008,,,,,,,,,,,,,
20000625,TD,9.8N,36.2W,30,1009,,,,,,,,,,,,,
20000625,TD,9.7N,38.2W,25,1010,,,,,,,,,,,,,
20000803,TD,10.8N,18.0W,25,1007,,,,,,,,,,,,,
20000804,TD,11.5N,20.1W,30,1005,,,,,,,,,,,,,
20000804,TS,12.0N,22.3W,35,1004,,,,,,,,,,,,,
20000804,TS,12.3N,23.8W,35,1003,,,,,,,,,,,,,
20000804,TS,12.7N,25.2W,40,1002,,,,,,,,,,,,,
20000805,TS,13.2N,26.7W,40,1001,,,,,,,,,,,,,
20000805,TS,13.7N,28.2W,45,1000,,,,,,,,,,,,,
20000805,TS,14.1N,29.8W,45,999,,,,,,,,,,,,,
20000805,TS,14.5N,31.4W,55,994,,,,,,,,,,,,,
20000806,HU,14.5N,33.2W,65,987,,,,,,,,,,,,,
20000806,HU,14.6N,34.4W,65,985,,,,,,,,,,,,,
20000806,HU,14.7N,35.4W,70,983,,,,,,,,,,,,,
20000806,HU,15.2N,36.6W,75,981,,,,,,,,,,,,,
20000807,HU,15.7N,38.1W,75,979,,,,,,,,,,,,,
20000807,HU,16.0N,39.6W,80,978,,,,,,,,,,,,,
20000807,HU,16.2N,41.0W,80,977,,,,,,,,,,,,,
20000807,HU,16.5N,42.2W,80,978,,,,,,,,,,,,,
20000808,HU,16.7N,43.6W,75,979,,,,,,,,,,,,,
20000808,HU,17.0N,44.9W,70,982,,,,,,,,,,,,,
20000808,HU,17.7N,45.7W,70,985,,,,,,,,,,,,,
20000808,HU,18.6N,46.5W,65,987,,,,,,,,,,,,,
20000809,TS,19.6N,47.2W,60,989,,,,,,,,,,,,,
20000809,TS,20.6N,48.5W,60,992,,,,,,,,,,,,,
20000809,TS,21.9N,49.9W,55,994,,,,,,,,,,,,,
20000809,TS,23.4N,51.3W,60,991,,,,,,,,,,,,,
20000810,HU,24.8N,52.6W,65,988,,,,,,,,,,,,,
20000810,HU,26.1N,54.0W,65,987,,,,,,,,,,,,,
20000810,HU,27.5N,55.3W,65,986,,,,,,,,,,,,,
20000810,HU,28.8N,56.7W,65,984,,,,,,,,,,,,,
20000811,HU,29.9N,57.7W,70,982,,,,,,,,,,,,,
20000811,HU,31.1N,58.4W,75,979,,,,,,,,,,,,,
20000811,HU,32.2N,58.6W,80,976,,,,,,,,,,,,,
20000811,HU,33.3N,58.5W,85,973,,,,,,,,,,,,,
20000812,HU,34.3N,58.0W,90,970,,,,,,,,,,,,,
20000812,HU,35.1N,56.7W,100,960,,,,,,,,,,,,,
20000812,HU,35.9N,55.3W,110,950,,,,,,,,,,,,,
20000812,HU,36.8N,53.8W,110,954,,,,,,,,,,,,,
20000813,HU,37.4N,52.0W,105,958,,,,,,,,,,,,,
20000813,HU,38.0N,50.3W,95,966,,,,,,,,,,,,,
20000813,HU,38.4N,48.3W,85,973,,,,,,,,,,,,,
20000813,HU,38.8N,46.3W,75,980,,,,,,,,,,,,,
20000814,HU,39.0N,44.2W,65,987,,,,,,,,,,,,,
20000814,TS,39.1N,42.2W,60,991,,,,,,,,,,,,,
20000814,TS,39.1N,40.6W,55,994,,,,,,,,,,,,,
20000814,TS,39.1N,39.3W,50,997,,,,,,,,,,,,,
20000815,TS,38.9N,38.5W,45,1000,,,,,,,,,,,,,
20000815,TS,38.3N,38.5W,45,1001,,,,,,,,,,,,,
20000815,TS,37.3N,38.5W,45,1002,,,,,,,,,,,,,
20000815,TS,36.6N,38.9W,40,1002,,,,,,,,,,,,,
20000816,TS,36.1N,39.4W,40,1003,,,,,,,,,,,,,
20000816,TS,35.4N,40.2W,40,1003,,,,,,,,,,,,,
20000816,TS,34.6N,41.3W,40,1003,,,,,,,,,,,,,
20000816,TS,33.9N,42.4W,40,1002,,,,,,,,,,,,,
20000817,TS,33.4N,43.5W,45,1001,,,,,,,,,,,,,
20000817,TS,33.0N,44.2W,45,1000,,,,,,,,,,,,,
20000817,TS,33.0N,44.9W,50,998,,,,,,,,,,,,,
20000817,TS,33.0N,45.8W,50,997,,,,,,,,,,,,,
20000818,TS,33.2N,46.5W,55,995,,,,,,,,,,,,,
20000818,TS,33.6N,47.1W,55,993,,,,,,,,,,,,,
20000818,TS,34.2N,47.6W,60,991,,,,,,,,,,,,,
20000818,HU,34.7N,48.0W,65,987,,,,,,,,,,,,,
20000819,HU,34.9N,48.1W,75,979,,,,,,,,,,,,,
20000819,HU,35.3N,48.2W,80,976,,,,,,,,,,,,,
20000819,HU,35.6N,48.2W,85,973,,,,,,,,,,,,,
20000819,HU,36.0N,48.2W,90,970,,,,,,,,,,,,,
20000820,HU,36.4N,48.1W,90,970,,,,,,,,,,,,,
20000820,HU,36.7N,48.0W,90,971,,,,,,,,,,,,,
20000820,HU,37.1N,47.9W,85,972,,,,,,,,,,,,,
