date,latitude,longitude,max_sustained_wind,central_pressure,tmrw windspeed
1857-09-22,32.5N,73.5W,70,,70.0
1857-09-23,32.5N,73.5W,70,,70.0
1857-09-23,32.5N,73.5W,70,,70.0
1857-09-23,32.5N,73.5W,70,,70.0
1857-09-23,32.5N,73.5W,70,,70.0
1857-09-24,32.5N,73.5W,70,,70.0
1857-09-24,32.5N,73.5W,70,,70.0
1857-09-24,32.5N,73.5W,70,,70.0
1857-09-24,32.5N,73.5W,70,,70.0
1857-09-25,32.5N,73.5W,70,,70.0
1857-09-25,32.5N,73.5W,70,,70.0
1857-09-25,32.5N,73.5W,70,,70.0
1857-09-25,32.5N,73.5W,70,,70.0
1857-09-26,32.5N,73.5W,70,,70.0
1857-09-26,32.5N,73.5W,70,,70.0
1857-09-26,32.5N,73.5W,70,,70.0
1857-09-26,32.5N,73.5W,70,,50.0
1857-09-24,16.0N,54.7W,50,,50.0
1857-09-24,16.0N,56.2W,50,,50.0
1857-09-24,16.0N,57.7W,50,,50.0
1857-09-24,16.0N,59.2W,50,,60.0
1857-09-25,16.0N,61.1W,60,,60.0
1857-09-25,16.0N,63.0W,60,,60.0
1857-09-25,16.0N,64.6W,60,,60.0
1857-09-25,16.0N,66.8W,60,,70.0
1857-09-26,16.0N,68.5W,70,,70.0
1857-09-26,16.0N,70.3W,70,,70.0
1857-09-26,16.1N,72.1W,70,,70.0
1857-09-26,16.2N,73.9W,70,,80.0
1857-09-27,16.6N,75.8W,80,,80.0
1857-09-27,17.0N,78.0W,80,,80.0
1857-09-27,17.7N,80.1W,80,,80.0
1857-09-27,18.2N,81.4W,80,,90.0
1857-09-28,19.0N,82.9W,90,,90.0
1857-09-28,19.7N,84.1W,90,,90.0
1857-09-28,20.2N,85.3W,90,,90.0
1857-09-28,21.0N,86.5W,90,,70.0
1857-09-29,21.7N,87.9W,70,,60.0
1857-09-29,22.2N,89.4W,60,,60.0
1857-09-29,23.0N,91.0W,60,,60.0
1857-09-29,23.7N,92.6W,60,,50.0
1857-09-30,24.4N,94.1W,50,,50.0
1857-09-30,25.2N,95.8W,50,,50.0
1857-09-30,25.8N,97.0W,50,,50.0
1857-09-30,26.0N,97.5W,50,,40.0
1857-09-30,27.0N,99.1W,40,,70.0
1858-06-12,19.0N,85.5W,70,,70.0
1858-08-05,45.0N,40.0W,70,,60.0
1858-09-14,25.2N,84.6W,60,,60.0
1858-09-14,26.0N,83.9W,60,,60.0
1858-09-14,26.9N,83.1W,60,,60.0
1858-09-14,27.6N,82.7W,60,,50.0
1858-09-14,27.9N,82.0W,50,,50.0
1858-09-15,28.9N,80.8W,50,,60.0
1858-09-15,30.0N,79.6W,60,,80.0
1858-09-15,31.2N,78.5W,80,,90.0
1858-09-15,32.4N,77.3W,90,,90.0
1858-09-16,34.0N,75.8W,90,,90.0
1858-09-16,36.0N,74.6W,90,,80.0
1858-09-16,38.5N,73.3W,80,,80.0
1858-09-16,40.9N,72.2W,80,,70.0
1858-09-16,41.4N,72.0W,70,979.0,50.0
1858-09-17,45.5N,70.0W,50,,40.0
1858-09-17,50.0N,67.0W,40,,80.0
1858-09-17,18.4N,41.4W,80,,80.0
1858-09-17,19.2N,42.2W,80,,80.0
1858-09-17,20.0N,43.0W,80,,80.0
1858-09-17,20.7N,43.9W,80,,80.0
1858-09-18,21.7N,45.0W,80,,80.0
1858-09-18,22.7N,46.0W,80,,80.0
1858-09-18,23.5N,47.0W,80,,80.0
1858-09-18,24.2N,48.2W,80,,80.0
1858-09-19,25.2N,49.4W,80,,80.0
1858-09-19,26.1N,50.7W,80,,80.0
1858-09-19,27.0N,52.0W,80,,80.0
1858-09-19,28.0N,53.5W,80,,80.0
1858-09-20,29.2N,55.2W,80,,80.0
1858-09-20,30.6N,57.1W,80,,80.0
1858-09-20,32.0N,59.0W,80,,80.0
1858-09-20,33.3N,60.6W,80,,80.0
1858-09-21,34.5N,61.9W,80,,80.0
1858-09-21,35.8N,63.0W,80,,80.0
1858-09-21,37.0N,63.6W,80,,80.0
1858-09-21,38.0N,63.8W,80,,80.0
1858-09-22,39.0N,63.6W,80,,80.0
1858-09-22,40.0N,63.2W,80,,80.0
1858-09-22,41.0N,62.4W,80,,80.0
1858-09-22,42.0N,61.3W,80,,80.0
1858-09-23,42.9N,59.5W,80,,80.0
1858-09-23,43.5N,57.6W,80,,70.0
1858-09-23,44.0N,56.1W,70,,70.0
1858-09-23,44.7N,54.1W,70,,60.0
1858-09-24,45.2N,51.8W,60,,60.0
1858-09-24,45.7N,50.0W,60,,50.0
1858-09-24,46.0N,48.0W,50,,50.0
1858-09-24,46.5N,45.2W,50,,50.0
1858-09-22,21.9N,74.0W,50,,50.0
1858-09-22,23.2N,74.0W,50,,60.0
1858-09-23,24.6N,74.0W,60,,60.0
1858-09-23,26.1N,74.0W,60,,70.0
1858-09-23,27.9N,74.0W,70,,70.0
1858-09-23,29.3N,74.1W,70,,70.0
1858-09-24,30.7N,74.1W,70,,70.0
1858-09-24,32.2N,74.0W,70,,80.0
1858-09-24,33.3N,73.8W,80,,80.0
1858-09-24,33.9N,73.7W,80,,80.0
1858-09-25,34.5N,73.6W,80,,80.0
1858-09-25,35.2N,73.4W,80,,80.0
1858-09-25,35.9N,73.1W,80,,80.0
1858-09-25,36.5N,72.6W,80,,50.0
1858-10-21,21.5N,73.6W,50,,50.0
1858-10-21,21.7N,73.3W,50,,60.0
1858-10-21,22.1N,72.9W,60,,60.0
1858-10-21,22.5N,72.5W,60,,60.0
1858-10-22,23.1N,72.1W,60,,60.0
1858-10-22,23.7N,71.6W,60,,70.0
1858-10-22,24.2N,71.1W,70,,70.0
1858-10-22,25.2N,70.6W,70,,70.0
1858-10-23,26.1N,70.0W,70,,70.0
1858-10-23,27.0N,69.3W,70,,80.0
1858-10-23,28.2N,68.5W,80,,80.0
1858-10-23,29.5N,67.4W,80,,90.0
1858-10-24,31.0N,66.3W,90,,90.0
1858-10-24,32.5N,65.0W,90,,90.0
1858-10-24,34.0N,63.7W,90,,90.0
1858-10-24,35.5N,62.7W,90,,80.0
1858-10-25,37.0N,61.7W,80,,80.0
1858-10-25,38.5N,60.7W,80,,70.0
1858-10-25,40.0N,59.7W,70,,70.0
1858-10-25,41.2N,58.5W,70,,60.0
1858-10-26,42.2N,57.3W,60,,60.0
1858-10-26,43.2N,56.0W,60,,90.0
1859-07-01,21.5N,97.5W,90,,90.0
1859-08-17,38.5N,67.0W,90,,90.0
1859-08-17,39.5N,66.0W,90,,90.0
1859-08-17,40.2N,65.0W,90,,90.0
1859-08-17,40.7N,64.0W,90,,90.0
1859-08-18,41.0N,62.9W,90,,90.0
1859-08-18,41.4N,61.6W,90,,90.0
1859-08-18,41.7N,60.2W,90,,90.0
1859-08-18,41.8N,59.0W,90,,90.0
1859-08-19,41.9N,58.0W,90,,90.0
1859-08-19,42.0N,57.3W,90,,90.0
1859-08-19,42.0N,56.8W,90,,90.0
1859-08-19,42.0N,56.5W,90,,70.0
1859-09-02,17.3N,59.7W,70,,70.0
1859-09-02,17.4N,60.7W,70,,70.0
1859-09-02,17.5N,61.8W,70,,70.0
1859-09-02,17.5N,63.0W,70,,70.0
1859-09-03,17.4N,64.1W,70,,70.0
1859-09-03,17.3N,65.4W,70,,90.0
1859-09-12,35.5N,57.5W,90,,90.0
1859-09-12,37.0N,54.5W,90,,90.0
1859-09-12,39.0N,52.0W,90,,80.0
1859-09-13,41.5N,50.0W,80,,80.0
1859-09-13,43.0N,48.5W,80,,70.0
1859-09-13,45.5N,46.5W,70,,70.0
1859-09-13,49.0N,43.5W,70,,70.0
1859-09-15,28.0N,89.0W,70,,70.0
1859-09-15,28.5N,89.0W,70,,70.0
1859-09-15,29.0N,88.9W,70,,70.0
1859-09-15,29.6N,88.6W,70,,70.0
1859-09-16,30.3N,88.1W,70,,50.0
1859-09-16,31.1N,87.5W,50,,40.0
1859-09-16,32.0N,86.8W,40,,40.0
1859-09-16,33.1N,84.8W,40,,40.0
1859-09-17,34.3N,82.5W,40,,40.0
1859-09-17,35.6N,80.0W,40,,50.0
1859-09-17,37.0N,77.5W,50,,60.0
1859-09-17,38.5N,74.5W,60,,70.0
1859-09-18,40.0N,71.0W,70,,70.0
1859-09-18,41.2N,66.5W,70,,70.0
1859-09-18,42.0N,61.0W,70,,70.0
1859-09-18,42.5N,55.0W,70,,80.0
1859-10-02,17.5N,75.4W,80,,80.0
1859-10-02,18.2N,75.1W,80,,80.0
1859-10-02,19.1N,75.0W,80,,80.0
1859-10-02,20.1N,74.8W,80,,80.0
1859-10-03,21.2N,74.4W,80,,80.0
1859-10-03,22.2N,74.1W,80,,90.0
1859-10-03,23.2N,73.8W,90,,90.0
1859-10-03,24.5N,73.4W,90,,100.0
1859-10-04,26.0N,72.9W,100,,100.0
1859-10-04,27.5N,72.4W,100,,110.0
1859-10-04,28.8N,72.0W,110,,110.0
1859-10-04,30.4N,71.5W,110,,110.0
1859-10-05,32.4N,70.8W,110,,110.0
1859-10-05,34.5N,70.1W,110,,110.0
1859-10-05,36.5N,69.5W,110,,110.0
1859-10-05,38.0N,68.6W,110,,110.0
1859-10-06,39.5N,67.4W,110,,110.0
1859-10-06,40.9N,66.1W,110,,110.0
1859-10-06,42.5N,64.0W,110,938.0,110.0
1859-10-06,44.5N,61.0W,110,,60.0
1859-10-16,25.1N,75.1W,60,,60.0
1859-10-16,25.2N,75.5W,60,,60.0
1859-10-16,25.2N,76.0W,60,,60.0
1859-10-16,25.5N,76.6W,60,,60.0
1859-10-17,25.8N,77.6W,60,,60.0
1859-10-17,26.0N,78.5W,60,,60.0
1859-10-17,26.2N,79.5W,60,,60.0
1859-10-17,26.4N,80.1W,60,,50.0
1859-10-17,26.5N,80.5W,50,,40.0
1859-10-18,26.8N,81.3W,40,,40.0
1859-10-18,27.2N,81.8W,40,,40.0
1859-10-24,20.2N,93.3W,40,,40.0
1859-10-24,20.3N,93.3W,40,,40.0
1859-10-24,20.4N,93.3W,40,,40.0
1859-10-24,20.6N,93.2W,40,,40.0
1859-10-25,20.7N,93.2W,40,,50.0
1859-10-25,20.8N,93.2W,50,,50.0
1859-10-25,21.0N,93.1W,50,,50.0
1859-10-25,21.2N,93.0W,50,,60.0
1859-10-26,21.4N,92.9W,60,,60.0
1859-10-26,21.6N,92.8W,60,,70.0
1859-10-26,21.8N,92.6W,70,,80.0
1859-10-26,22.0N,92.5W,80,,80.0
1859-10-27,22.3N,92.1W,80,,80.0
1859-10-27,22.5N,91.7W,80,,80.0
1859-10-27,23.1N,91.0W,80,,80.0
1859-10-27,23.9N,90.0W,80,,80.0
1859-10-28,24.8N,88.7W,80,,80.0
1859-10-28,25.7N,87.1W,80,,80.0
1859-10-28,26.7N,85.0W,80,,80.0
1859-10-28,27.7N,82.8W,80,,70.0
1859-10-29,29.2N,79.2W,70,989.0,60.0
1859-10-29,30.3N,75.2W,60,,50.0
1859-10-29,31.7N,69.9W,50,,40.0
1859-10-29,32.7N,63.5W,40,,40.0
1860-08-08,27.9N,84.1W,40,,40.0
1860-08-08,27.8N,84.5W,40,,50.0
1860-08-08,27.8N,84.8W,50,,50.0
1860-08-08,27.7N,85.3W,50,,60.0
1860-08-09,27.6N,85.9W,60,,60.0
1860-08-09,27.5N,86.3W,60,,70.0
1860-08-09,27.5N,86.8W,70,,70.0
1860-08-09,27.4N,87.5W,70,,80.0
1860-08-10,27.4N,88.0W,80,,80.0
1860-08-10,27.4N,88.5W,80,,90.0
1860-08-10,27.5N,89.0W,90,,90.0
1860-08-10,27.5N,89.5W,90,,100.0
1860-08-11,27.6N,89.9W,100,,100.0
1860-08-11,27.9N,90.1W,100,,110.0
1860-08-11,28.4N,90.3W,110,,110.0
1860-08-11,29.0N,90.1W,110,,110.0
1860-08-11,29.2N,90.0W,110,,100.0
1860-08-12,29.7N,89.8W,100,,100.0
1860-08-12,30.5N,88.9W,100,,70.0
1860-08-12,31.0N,88.0W,70,,50.0
1860-08-12,31.3N,86.8W,50,,40.0
1860-08-13,31.4N,85.6W,40,,40.0
1860-08-13,31.5N,84.6W,40,,40.0
1860-08-13,31.7N,83.6W,40,,40.0
1860-08-13,31.8N,82.6W,40,,40.0
1860-08-14,31.9N,81.6W,40,,40.0
1860-08-14,32.0N,80.6W,40,,50.0
1860-08-14,32.0N,79.6W,50,,50.0
1860-08-14,32.0N,78.6W,50,,50.0
1860-08-15,32.0N,77.6W,50,,50.0
1860-08-15,32.3N,76.6W,50,,50.0
1860-08-15,32.5N,75.6W,50,,50.0
1860-08-15,32.7N,74.6W,50,,50.0
1860-08-16,33.0N,73.5W,50,,50.0
1860-08-16,33.3N,72.0W,50,,60.0
1860-08-24,28.2N,77.1W,60,,60.0
1860-08-24,29.2N,76.5W,60,,70.0
1860-08-24,30.2N,75.9W,70,,70.0
1860-08-24,31.5N,75.3W,70,,80.0
1860-08-25,33.0N,74.5W,80,,80.0
1860-08-25,34.4N,73.5W,80,,90.0
1860-08-25,35.8N,72.1W,90,,90.0
1860-08-25,37.2N,71.0W,90,,80.0
1860-08-26,38.5N,69.9W,80,,80.0
1860-08-26,39.8N,68.9W,80,,70.0
1860-08-26,41.0N,68.0W,70,,70.0
1860-08-26,42.0N,67.1W,70,,90.0
1860-09-11,25.1N,83.8W,90,,90.0
1860-09-11,25.2N,84.1W,90,,90.0
1860-09-11,25.2N,84.5W,90,,90.0
1860-09-11,25.2N,84.8W,90,,90.0
1860-09-12,25.2N,85.2W,90,,90.0
1860-09-12,25.3N,85.6W,90,,90.0
1860-09-12,25.4N,86.0W,90,,90.0
1860-09-12,25.5N,86.6W,90,,90.0
1860-09-13,25.6N,87.1W,90,,90.0
1860-09-13,25.7N,87.6W,90,,90.0
1860-09-13,25.9N,88.1W,90,,90.0
1860-09-13,26.2N,88.6W,90,,90.0
1860-09-14,26.7N,89.3W,90,,90.0
1860-09-14,27.2N,89.6W,90,,90.0
1860-09-14,27.7N,89.8W,90,,90.0
1860-09-14,28.3N,89.8W,90,,90.0
1860-09-15,28.9N,89.7W,90,,90.0
1860-09-15,29.3N,89.6W,90,,90.0
1860-09-15,29.5N,89.6W,90,,90.0
1860-09-15,30.1N,89.4W,90,,70.0
1860-09-15,30.8N,89.1W,70,,50.0
1860-09-16,31.8N,88.6W,50,,40.0
1860-09-16,33.0N,88.0W,40,,70.0
1860-09-11,40.0N,50.5W,70,,40.0
1860-09-18,22.2N,66.1W,40,,40.0
1860-09-18,22.7N,66.8W,40,,40.0
1860-09-18,23.2N,67.5W,40,,40.0
1860-09-18,23.7N,68.1W,40,,50.0
1860-09-19,24.2N,68.8W,50,,50.0
1860-09-19,25.1N,69.4W,50,,60.0
1860-09-19,26.0N,70.0W,60,,60.0
1860-09-19,26.9N,70.3W,60,,60.0
1860-09-20,28.2N,70.6W,60,,60.0
1860-09-20,29.6N,70.8W,60,,60.0
1860-09-20,31.0N,71.0W,60,,60.0
1860-09-20,32.5N,71.0W,60,,60.0
1860-09-21,34.3N,70.6W,60,,60.0
1860-09-21,36.0N,70.0W,60,,60.0
1860-09-21,37.5N,69.3W,60,,60.0
1860-09-21,39.0N,68.5W,60,,50.0
1860-09-30,22.4N,91.0W,50,,50.0
1860-09-30,22.6N,91.1W,50,,60.0
1860-09-30,23.0N,91.3W,60,,60.0
1860-09-30,23.4N,91.5W,60,,70.0
1860-10-01,23.7N,91.6W,70,,70.0
1860-10-01,24.4N,91.9W,70,,80.0
1860-10-01,25.1N,92.0W,80,,80.0
1860-10-01,26.0N,92.1W,80,,80.0
1860-10-02,26.8N,92.0W,80,,90.0
1860-10-02,27.6N,91.9W,90,,90.0
1860-10-02,28.5N,91.6W,90,,90.0
1860-10-02,29.5N,91.4W,90,,90.0
1860-10-02,29.7N,91.4W,90,,60.0
1860-10-03,31.2N,90.9W,60,,50.0
1860-10-03,32.3N,90.5W,50,,40.0
1860-10-03,33.5N,90.0W,40,,40.0
1860-10-03,34.7N,89.1W,40,,70.0
1860-10-20,23.5N,70.6W,70,,70.0
1860-10-20,23.7N,71.1W,70,,70.0
1860-10-20,24.0N,71.6W,70,,70.0
1860-10-20,24.2N,72.0W,70,,70.0
1860-10-21,24.5N,72.3W,70,,70.0
1860-10-21,24.7N,72.6W,70,,80.0
1860-10-21,25.2N,73.0W,80,,80.0
1860-10-21,25.7N,73.1W,80,,80.0
1860-10-22,26.3N,73.4W,80,,80.0
1860-10-22,27.1N,73.6W,80,,80.0
1860-10-22,28.1N,73.8W,80,,80.0
1860-10-22,29.3N,73.5W,80,,90.0
1860-10-23,30.8N,72.9W,90,,90.0
1860-10-23,32.5N,71.9W,90,,80.0
1860-10-23,34.5N,70.3W,80,,80.0
1860-10-23,37.0N,68.0W,80,,70.0
1860-10-24,39.5N,65.5W,70,,70.0
1860-10-24,41.5N,62.5W,70,,50.0
1861-07-06,15.1N,58.5W,50,,50.0
1861-07-06,15.5N,59.3W,50,,50.0
1861-07-06,15.8N,60.1W,50,,50.0
1861-07-06,16.2N,60.9W,50,,50.0
1861-07-07,16.7N,61.6W,50,,50.0
1861-07-07,17.4N,62.4W,50,,50.0
1861-07-07,18.0N,63.1W,50,,50.0
1861-07-07,18.6N,63.8W,50,,50.0
1861-07-08,19.4N,64.6W,50,,50.0
1861-07-08,20.2N,65.5W,50,,50.0
1861-07-08,21.2N,66.1W,50,,50.0
1861-07-08,22.1N,66.6W,50,,60.0
1861-07-09,23.1N,67.4W,60,,60.0
1861-07-09,24.0N,67.9W,60,,70.0
1861-07-09,25.0N,68.4W,70,,70.0
1861-07-09,26.0N,68.9W,70,,80.0
1861-07-10,26.9N,69.3W,80,,80.0
1861-07-10,27.8N,69.6W,80,,90.0
1861-07-10,28.7N,70.0W,90,,90.0
1861-07-10,29.5N,70.1W,90,,90.0
1861-07-11,30.1N,70.1W,90,,90.0
1861-07-11,30.7N,70.1W,90,,80.0
1861-07-11,31.4N,70.0W,80,,80.0
1861-07-11,32.5N,69.6W,80,,80.0
1861-07-12,33.9N,69.3W,80,,80.0
1861-07-12,35.0N,68.8W,80,,70.0
1861-07-12,36.0N,68.0W,70,,70.0
1861-07-12,37.0N,67.0W,70,,40.0
1861-08-13,20.5N,70.0W,40,,40.0
1861-08-13,21.0N,71.5W,40,,50.0
1861-08-14,21.5N,73.0W,50,,60.0
1861-08-14,22.0N,74.5W,60,,70.0
1861-08-14,22.5N,76.0W,70,,70.0
1861-08-14,22.9N,77.4W,70,,80.0
1861-08-15,23.2N,78.7W,80,,80.0
1861-08-15,23.5N,79.9W,80,,80.0
1861-08-15,23.7N,80.8W,80,,80.0
1861-08-15,23.9N,81.5W,80,,80.0
1861-08-16,24.2N,82.0W,80,,80.0
1861-08-16,24.6N,82.5W,80,,70.0
1861-08-16,25.0N,83.0W,70,,70.0
1861-08-16,25.4N,83.5W,70,,60.0
1861-08-17,25.8N,84.0W,60,,60.0
1861-08-17,26.2N,84.5W,60,,50.0
1861-08-17,26.6N,85.0W,50,,50.0
1861-08-17,27.0N,85.6W,50,,80.0
1861-08-25,34.4N,62.0W,80,,80.0
1861-08-25,35.0N,61.8W,80,,80.0
1861-08-25,35.5N,61.6W,80,,80.0
1861-08-25,36.2N,61.2W,80,,80.0
1861-08-26,36.8N,60.6W,80,,80.0
1861-08-26,37.4N,59.9W,80,,80.0
1861-08-26,38.0N,59.0W,80,,80.0
1861-08-26,38.5N,58.0W,80,,80.0
1861-08-27,39.0N,57.0W,80,,80.0
1861-08-27,39.7N,55.8W,80,,80.0
1861-08-27,40.3N,54.3W,80,,80.0
1861-08-27,40.8N,52.5W,80,,80.0
1861-08-28,41.3N,50.9W,80,,80.0
1861-08-28,41.7N,49.3W,80,,80.0
1861-08-28,42.0N,47.8W,80,,80.0
1861-08-28,42.3N,46.3W,80,,90.0
1861-08-29,42.5N,44.7W,90,,90.0
1861-08-29,43.0N,43.3W,90,,90.0
1861-08-29,43.5N,41.8W,90,,90.0
1861-08-29,44.3N,39.9W,90,,90.0
1861-08-30,45.4N,38.0W,90,,90.0
1861-08-30,46.5N,36.3W,90,,90.0
1861-08-30,47.7N,34.8W,90,,90.0
1861-08-30,49.0N,32.7W,90,,70.0
1861-09-17,28.5N,50.0W,70,,70.0
1861-09-27,28.5N,77.5W,70,,70.0
1861-09-27,31.7N,78.0W,70,,70.0
1861-09-27,34.5N,77.4W,70,,60.0
1861-09-27,35.2N,77.1W,60,,60.0
1861-09-28,39.0N,75.1W,60,,50.0
1861-09-28,42.0N,72.6W,50,,50.0
1861-09-28,45.0N,67.5W,50,,60.0
1861-10-06,20.0N,46.0W,60,,60.0
1861-10-06,21.0N,47.0W,60,,60.0
1861-10-06,22.0N,48.0W,60,,60.0
1861-10-06,23.0N,49.0W,60,,60.0
1861-10-07,24.0N,50.0W,60,,60.0
1861-10-07,25.0N,51.0W,60,,60.0
1861-10-07,26.0N,52.0W,60,,60.0
1861-10-07,27.2N,52.8W,60,,60.0
1861-10-08,28.5N,53.4W,60,,60.0
1861-10-08,30.0N,53.8W,60,,60.0
1861-10-08,32.0N,54.0W,60,,60.0
1861-10-08,34.0N,53.6W,60,,50.0
1861-10-09,35.5N,52.4W,50,,50.0
1861-10-09,36.8N,51.3W,50,,50.0
1861-10-09,38.0N,50.0W,50,,50.0
1861-10-09,39.0N,48.5W,50,,50.0
1861-10-07,35.3N,75.3W,50,,60.0
1861-11-01,25.5N,82.1W,60,,60.0
1861-11-01,26.0N,81.8W,60,,50.0
1861-11-01,27.2N,81.1W,50,,60.0
1861-11-01,29.2N,80.1W,60,,70.0
1861-11-02,31.2N,78.6W,70,,70.0
1861-11-02,33.2N,77.3W,70,,70.0
1861-11-02,34.7N,77.6W,70,,70.0
1861-11-02,35.2N,76.3W,70,,60.0
1861-11-02,37.0N,75.0W,60,,60.0
1861-11-03,38.7N,73.8W,60,,60.0
1861-11-03,40.3N,72.8W,60,,60.0
1861-11-03,41.0N,72.3W,60,,60.0
1861-11-03,41.2N,72.0W,60,,50.0
1861-11-03,42.0N,71.5W,50,1000.0,50.0
1861-11-03,44.0N,70.0W,50,999.0,50.0
1862-06-15,32.0N,75.6W,50,,50.0
1862-06-15,32.5N,75.3W,50,,50.0
1862-06-15,33.0N,75.0W,50,,50.0
1862-06-15,33.3N,74.6W,50,,50.0
1862-06-16,33.5N,74.4W,50,,50.0
1862-06-16,33.9N,74.1W,50,,50.0
1862-06-16,34.2N,73.8W,50,,50.0
1862-06-16,34.7N,73.3W,50,,50.0
1862-06-17,35.0N,72.9W,50,,50.0
1862-06-17,35.5N,72.5W,50,,50.0
1862-06-17,36.0N,72.0W,50,,50.0
1862-06-17,36.5N,71.3W,50,,90.0
1862-08-18,28.8N,71.5W,90,,90.0
1862-08-18,30.1N,71.5W,90,,90.0
1862-08-18,31.4N,71.4W,90,,90.0
1862-08-18,32.7N,71.3W,90,,90.0
1862-08-19,34.0N,70.6W,90,,90.0
1862-08-19,34.9N,70.0W,90,,90.0
1862-08-19,35.8N,68.8W,90,,90.0
1862-08-19,37.0N,67.1W,90,,90.0
1862-08-20,38.5N,64.6W,90,,90.0
1862-08-20,39.7N,62.5W,90,,80.0
1862-08-20,41.0N,60.0W,80,,80.0
1862-08-20,42.5N,57.0W,80,,80.0
1862-08-21,44.5N,53.0W,80,,60.0
1862-09-12,22.2N,56.0W,60,,60.0
1862-09-12,22.4N,57.0W,60,,60.0
1862-09-12,22.5N,58.0W,60,,60.0
1862-09-12,22.7N,59.2W,60,,70.0
1862-09-13,23.1N,60.4W,70,,70.0
1862-09-13,23.4N,61.5W,70,,70.0
1862-09-13,23.7N,62.8W,70,,70.0
1862-09-13,24.2N,64.0W,70,,80.0
1862-09-14,24.6N,65.3W,80,,80.0
1862-09-14,25.0N,66.5W,80,,80.0
1862-09-14,25.6N,67.6W,80,,80.0
1862-09-14,26.0N,68.3W,80,,90.0
1862-09-15,26.6N,69.0W,90,,90.0
1862-09-15,27.2N,69.8W,90,,90.0
1862-09-15,27.8N,70.5W,90,,90.0
1862-09-15,28.5N,71.1W,90,,90.0
1862-09-16,29.2N,71.5W,90,,90.0
1862-09-16,30.0N,71.9W,90,,90.0
1862-09-16,30.7N,72.3W,90,,90.0
1862-09-16,31.4N,72.6W,90,,90.0
1862-09-17,32.0N,72.8W,90,,90.0
1862-09-17,32.5N,72.9W,90,,90.0
1862-09-17,33.0N,73.0W,90,,90.0
1862-09-17,33.8N,73.1W,90,,90.0
1862-09-18,34.8N,73.0W,90,,90.0
1862-09-18,36.0N,72.6W,90,,90.0
1862-09-18,37.0N,72.1W,90,,90.0
1862-09-18,38.0N,71.5W,90,,90.0
1862-09-19,39.0N,70.1W,90,,90.0
1862-09-19,40.0N,68.5W,90,,90.0
1862-09-19,40.8N,66.5W,90,,90.0
1862-09-19,41.5N,64.0W,90,,80.0
1862-09-20,42.0N,61.0W,80,,80.0
1862-09-20,42.5N,57.0W,80,,50.0
1862-10-06,13.0N,61.0W,50,,70.0
1862-10-14,33.0N,69.6W,70,,70.0
1862-10-14,33.5N,69.6W,70,,70.0
1862-10-14,34.2N,69.6W,70,,70.0
1862-10-14,34.9N,69.5W,70,,70.0
1862-10-15,35.5N,69.4W,70,,70.0
1862-10-15,36.3N,69.1W,70,,70.0
1862-10-15,37.2N,68.8W,70,,70.0
1862-10-15,38.4N,68.5W,70,,70.0
1862-10-16,39.8N,68.1W,70,,70.0
1862-10-16,41.2N,67.6W,70,,60.0
1862-10-16,42.3N,66.6W,60,,60.0
1862-10-16,43.4N,65.0W,60,,50.0
1862-10-17,44.5N,63.0W,50,,50.0
1862-10-17,45.5N,60.0W,50,,60.0
1862-11-22,10.5N,79.5W,60,,60.0
1862-11-22,10.5N,79.5W,60,,60.0
1862-11-22,10.5N,79.5W,60,,60.0
1862-11-22,10.5N,79.5W,60,,60.0
1862-11-23,10.5N,79.5W,60,,60.0
1862-11-23,10.5N,79.5W,60,,60.0
1862-11-23,10.5N,79.5W,60,,60.0
1862-11-23,10.5N,79.5W,60,,60.0
1862-11-24,10.5N,79.5W,60,,60.0
1862-11-24,10.5N,79.5W,60,,50.0
1862-11-24,10.5N,79.6W,50,,50.0
1862-11-24,10.5N,79.7W,50,,40.0
1862-11-25,10.5N,79.8W,40,,40.0
1862-11-25,10.5N,80.0W,40,,90.0
1863-08-08,37.7N,50.8W,90,,90.0
1863-08-08,38.5N,50.5W,90,,80.0
1863-08-08,39.2N,50.0W,80,,80.0
1863-08-08,39.8N,49.3W,80,,70.0
1863-08-09,40.3N,48.5W,70,,70.0
1863-08-09,40.9N,47.7W,70,,70.0
1863-08-09,41.5N,46.8W,70,,70.0
1863-08-09,42.0N,45.8W,70,,90.0
1863-08-18,39.4N,58.5W,90,,90.0
1863-08-18,40.0N,57.3W,90,,90.0
1863-08-18,40.8N,56.0W,90,,90.0
1863-08-18,41.2N,54.5W,90,,80.0
1863-08-19,41.5N,52.8W,80,,80.0
1863-08-19,41.8N,51.2W,80,,70.0
1863-08-19,42.0N,49.5W,70,,70.0
1863-08-19,42.2N,47.5W,70,,70.0
1863-08-19,26.5N,66.6W,70,,70.0
1863-08-19,26.8N,67.0W,70,,70.0
1863-08-19,27.2N,67.5W,70,,70.0
1863-08-19,27.7N,68.8W,70,,80.0
1863-08-20,28.6N,70.3W,80,,80.0
1863-08-20,29.6N,71.6W,80,,90.0
1863-08-20,30.5N,72.6W,90,,90.0
1863-08-20,31.8N,73.1W,90,,90.0
1863-08-21,33.2N,73.1W,90,,90.0
1863-08-21,34.5N,73.1W,90,,90.0
1863-08-21,35.7N,72.6W,90,,90.0
1863-08-21,37.0N,71.8W,90,,90.0
1863-08-22,38.3N,70.8W,90,,90.0
1863-08-22,39.5N,69.5W,90,,80.0
1863-08-22,41.0N,67.8W,80,975.0,80.0
1863-08-22,42.8N,65.8W,80,,70.0
